wafer,surface_gain,seed,temperature_c,pressure_torr,flow_sccm,deposition_s,state,fault,cycle_s,truth_thickness_nm,measured_thickness_nm,temperature_mean,temperature_std,pressure_mean,pressure_std,flow_mean,flow_std,heater_mean,deposition_time,thermal_dose,flow_dose
202,1.063,51201,448.5,2.92,107.5,120.0,COMPLETE,NONE,427.25,106.25542856884714,105.97136569633004,448.6099644456763,0.23501800664288655,2.919965912812965,0.002979734171659238,107.50768340516454,0.1440394311126229,0.4453520502708333,120.0,119.2989895593371,12900.922008619746
203,1.0645,51202,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.0,106.58265310817605,106.73362699516505,448.6446663537025,0.2768031251236842,2.91998439452024,0.003140780245736148,107.50229752115408,0.144067075673258,0.4452939162291667,120.0,119.31648126268345,12900.275702538489
204,1.066,51203,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.5,106.89842823168401,106.96917830395564,448.6596779650126,0.30020990045792784,2.9199880622261465,0.003177179576410349,107.50687158825568,0.14072365851852178,0.4452054731666667,120.0,119.32404978021742,12900.82459059068
205,1.0675,51204,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.5,107.23300755561824,107.11159225475348,448.6508218930761,0.2802269495865203,2.919997322823954,0.003049324406088437,107.5026725652494,0.14726485754891797,0.44524220658333336,120.0,119.319583401577,12900.320707829927
206,1.069,51205,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.25,107.08360622435477,107.16985062207797,448.6459801063293,0.2826949486772913,2.9199961998415698,0.0030814958230958897,107.50933461174418,0.1545150993458641,0.44523701952083333,120.0,119.31714439477678,12901.120153409302
207,1.0705,51206,448.5,2.92,107.5,120.0,COMPLETE,NONE,423.0,107.0857386008021,106.35185659608857,448.64285286805426,0.2722615269003209,2.9200115598522927,0.0031561374502028622,107.49252335331616,0.15605960484419562,0.4452472178333334,120.0,119.3155666402952,12899.10280239794
208,1.072,51207,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.25,108.43145129711105,108.84832801726257,448.65245930214263,0.28146644404668236,2.9200030851227825,0.0031057638117270776,107.49906072070311,0.14708812202610116,0.4452286919166667,120.0,119.32040866174606,12899.887286484374
209,1.0735,51208,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.5,108.07835322636748,108.328153964362,448.66508189586904,0.3027639351956293,2.9199821481130335,0.003074080523902312,107.49225147102773,0.1424145652610433,0.44515244000000004,120.0,119.32677314863503,12899.070176523328
210,1.075,51209,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.25,108.4867182507992,107.9931790921416,448.64712826498726,0.2749336167996275,2.920018753656667,0.0030629014396553224,107.50097625097357,0.1549529026576203,0.44523038166666673,120.0,119.31772130591166,12900.117150116828
211,1.0765,51210,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,106.63747418589523,106.46586187469075,448.6574485951216,0.2879460226761766,2.9199866820944504,0.0030992019011650503,107.49920805711008,0.15350338365958738,0.445197674125,120.0,119.32292386999677,12899.90496685321
212,1.078,51211,448.5,2.92,107.5,120.0,COMPLETE,NONE,423.25,108.75740986090771,108.93594963044922,448.63367267245326,0.2537838814715738,2.9199967924829404,0.002855676951706314,107.49668614747037,0.14661322563530682,0.44530083233333334,120.0,119.31093774995017,12899.602337696444
213,1.0795,51212,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,109.117829893572,109.11697969635108,448.65321681476695,0.2819471595598798,2.920036029131214,0.0031799140760039456,107.50557483982284,0.14854050005785444,0.4452153431666667,120.0,119.32079043274972,12900.66898077874
214,1.081,51213,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.5,106.73110708380494,106.4646389619773,448.6495011844362,0.28276851537087944,2.9199730194621547,0.003011619433770913,107.49637100416247,0.147256667832589,0.4452306550833333,120.0,119.31891849118458,12899.564520499496
215,1.0825,51214,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,109.8972829942394,110.0388456003947,448.6512979433811,0.28421224125480116,2.9199867347820896,0.0029496276631979946,107.49640305337856,0.1537665657066409,0.4452136732083333,120.0,119.3198240805375,12899.568366405427
216,1.084,51215,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.0,108.92677450764354,108.62676216995558,448.64927052131424,0.282309101736832,2.9200054410325875,0.003079887670241499,107.50471512455103,0.14918016192079342,0.4452350932291667,120.0,119.31880217653767,12900.565814946123
217,1.0855,51216,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.0,108.57767031422048,108.29199882750945,448.651616448383,0.2805703106748094,2.919982963396016,0.002960283666986307,107.5044459757052,0.1516430442296989,0.44518990816666665,120.0,119.31998380551187,12900.533517084623
218,1.087,51217,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,108.84376142432747,108.69890896571461,448.6529582365878,0.2849467502960947,2.919994885109111,0.003186010422050176,107.49066470576138,0.1506805552250887,0.4451478053125,120.0,119.32066076960612,12898.879764691364
219,1.0885,51218,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,109.1100160664711,109.00629751416916,448.6555525968707,0.2843919357036119,2.920028390382103,0.003032731670396866,107.49391185158733,0.15486191180415987,0.4452053250208333,120.0,119.32196782430395,12899.269422190479
220,1.09,51219,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,109.00904481978746,109.00656251602666,448.6544721914043,0.28941901646116686,2.920003512406363,0.003068728658514781,107.50550346134541,0.1537485987978568,0.44521001493750006,120.0,119.32142451414926,12900.66041536145
221,1.0915,51220,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.25,109.78106039369146,109.794382464264,448.65172918010455,0.2848633452480853,2.9200034666666093,0.0031788878171769763,107.49215801037366,0.14523424196054743,0.44520043512499996,120.0,119.32004149459522,12899.058961244838
222,1.093,51221,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,110.28394159523765,110.25692776594009,448.65058492050196,0.28668151628099936,2.919993384047295,0.002948026744889145,107.5070833455642,0.1480607575720022,0.4452083664791667,120.0,119.31946534103812,12900.850001467703
223,1.0945,51222,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,108.30985472092527,108.51606415712243,448.655943961975,0.2855522147394642,2.920032479888432,0.0030996404669687457,107.49748005329587,0.1508938684430998,0.44523065912500004,120.0,119.32216525661897,12899.697606395504
224,1.096,51223,448.5,2.92,107.5,120.0,COMPLETE,NONE,419.5,108.47593388088904,108.50041584349614,448.6712810024283,0.307737630928056,2.919961200024419,0.0031252457356795603,107.49727485981582,0.1469926920223769,0.44515372393749997,120.0,119.32989774353038,12899.672983177898
225,1.0975,51224,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,109.88003538096693,109.45395340218936,448.6511142875086,0.28564514795455415,2.9199703386191667,0.003156182960544699,107.48624486675196,0.1490675133683087,0.4452005201458333,120.0,119.31973184548136,12898.349384010235
226,1.099,51225,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,110.92143044166653,110.92300221203065,448.6587272820619,0.29782396675074757,2.9199719185542707,0.0030365218992516683,107.50703347413858,0.15213335236505982,0.44520339099999995,120.0,119.32357025412139,12900.84401689663
227,1.1005,51226,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,110.08927792337965,110.17626241525176,448.6558885566864,0.28861394295914755,2.9200196021158367,0.0030630113249134356,107.49985332937939,0.14865870877878423,0.44519785458333333,120.0,119.32213798274415,12899.982399525526
228,1.102,51227,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,110.75948376516848,110.63829475880155,448.6570909796779,0.29521571578642464,2.919945546046492,0.0031947769585993595,107.50006352830225,0.14019869093410764,0.44518603597916667,120.0,119.32274523274327,12900.00762339627
229,1.1035,51228,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,110.85595489673757,110.8209341852157,448.6609790983065,0.2988671688817165,2.920017261158832,0.003066745725580083,107.4986986721694,0.15069174908192637,0.44519669064583334,120.0,119.32470507074402,12899.843840660327
230,1.105,51229,448.5,2.92,107.5,120.0,COMPLETE,NONE,425.5,110.6987975496639,110.74853682392737,448.6230604064418,0.24891011736430899,2.9199728028677896,0.0031170007288195806,107.50389633240866,0.14819011977352858,0.44526688374999995,120.0,119.30559006112867,12900.467559889039
231,1.1065,51230,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.0,112.37840568428018,112.24671090803554,448.6745648519148,0.31650450483353,2.920017377233074,0.003095210764523711,107.48651630409073,0.14868908406436457,0.44508432195833336,120.0,119.33155435668402,12898.381956490888
232,1.108,51231,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,110.91975287238945,110.79981002629158,448.6580835016224,0.2962825816369581,2.919986800914287,0.003173177380910748,107.50292397462613,0.13865309468885573,0.445179364375,120.0,119.32324554979307,12900.350876955135
233,1.1095,51232,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.5,110.04241053325318,109.68580964280204,448.6552573936854,0.29687122985058284,2.9199861787490033,0.003173202307289034,107.50054600911544,0.15407718022149466,0.4452400758333333,120.0,119.32182173722796,12900.065521093853
234,1.111,51233,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,111.25325997211758,111.14956147056095,448.65575081312517,0.28915191897740833,2.920013128314568,0.003250752999955226,107.5049390042903,0.14711432479679631,0.44524655025000004,120.0,119.32206869525275,12900.592680514837
235,1.1125,51234,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.75,110.68395010154966,110.80827850687162,448.6444172573219,0.2751524276021389,2.9200097360701176,0.0031155148752484044,107.51381314908,0.1476813496235688,0.4452537844166667,120.0,119.3163554242254,12901.657577889599
236,1.114,51235,448.5,2.92,107.5,120.0,COMPLETE,NONE,423.0,111.50749078166187,111.09815516094324,448.6401545935198,0.2654044443668641,2.9199728947626493,0.00316965096006625,107.50441379504959,0.14654903315944665,0.4452484630625,120.0,119.31420579186903,12900.52965540595
237,1.1155,51236,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,111.17751761590534,110.68856637120122,448.653483744558,0.2835176506374055,2.9200326240915815,0.003093938766603331,107.5087208448821,0.1534623246703893,0.44523973583333337,120.0,119.32092525039012,12901.046501385852
238,1.117,51237,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,111.70657279204016,111.51339787192401,448.65865483388603,0.29513662650015127,2.919986420858736,0.0030582712796302894,107.49929729797172,0.148647586085631,0.44516590268750006,120.0,119.32353316817313,12899.915675756607
239,1.1185,51238,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,113.71727906220245,113.40510356526747,448.6560466797859,0.28964876926735805,2.9199917289200377,0.003008794715432729,107.48911567191516,0.14909120453137706,0.4451824983125,120.0,119.3222178708987,12898.693880629819
240,1.12,51239,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.25,112.20956870720268,112.14980049875557,448.6471358674281,0.28059119907773533,2.9199974694570865,0.003043961251758585,107.49476174878924,0.1458728507041717,0.4452465424791667,120.0,119.31772628552497,12899.37140985471
241,1.1215,51240,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,112.55677572335189,112.14693349671107,448.65499642534024,0.2828185313947406,2.920020967159339,0.00308285052113019,107.49466139643349,0.14900888107009502,0.44518458945833334,120.0,119.32168727086693,12899.359367572019
242,1.123,51241,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,111.1327710443358,111.09283642185376,448.6520642582118,0.27830805324923064,2.9199641975087482,0.002984332642916076,107.50122448563619,0.15183848541803097,0.44519504887499994,120.0,119.32020897284364,12900.146938276343
243,1.1245,51242,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.5,114.12000452635432,114.2339670043665,448.6627111135779,0.2971700504416557,2.9199764320709187,0.0031177512024027775,107.49690503291474,0.1496595358765891,0.4451656104583333,120.0,119.32557738604793,12899.628603949768
244,1.126,51243,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,112.82181678517526,112.96851154835892,448.65683875186846,0.28997727134411594,2.9199941927577084,0.003233774163961892,107.5029363300652,0.15351546801229207,0.44520786689583336,120.0,119.3226170272439,12900.352359607823
245,1.1275,51244,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.25,110.67447858429355,110.52347300403518,448.6651495493371,0.29966840068277084,2.9200077343575384,0.0030103817368502014,107.51433054276518,0.14500972784002103,0.44518914683333327,120.0,119.32680655514808,12901.71966513182
246,1.129,51245,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,113.2440624111336,113.36711334351415,448.6602637459655,0.301562152636383,2.9200104764612056,0.003148317063062079,107.50459627552848,0.15604094074310867,0.4451963397916667,120.0,119.32434522931533,12900.551553063418
247,1.1305,51246,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.25,114.84732942336596,114.5911700525595,448.6553137886836,0.2801139712805983,2.9199672171109694,0.0029908567357929136,107.49601673576308,0.1561903000221084,0.445244610875,120.0,119.32184661772254,12899.52200829157
248,1.1320000000000001,51247,448.5,2.92,107.5,120.0,COMPLETE,NONE,422.75,112.6351619431314,112.19220584516361,448.6446107967518,0.2718260071574045,2.919979438032263,0.0030988624829666337,107.488061599368,0.143719066734515,0.445244223625,120.0,119.3164522730918,12898.56739192416
249,1.1335,51248,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,113.04491481943447,113.19581904583653,448.6560423905709,0.2862857406496604,2.919977784635923,0.0030821485590704486,107.50419999788296,0.1521000387614423,0.4451814747083334,120.0,119.32221500190562,12900.503999745955
250,1.135,51249,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.75,113.55423539158855,113.66545439618596,448.65307040202725,0.2809592712908532,2.9200259966717352,0.0030639364474446982,107.5066164452457,0.15354798774958506,0.4452138869166667,120.0,119.32071645959238,12900.793973429483
251,1.1365,51250,448.5,2.92,107.5,120.0,COMPLETE,NONE,423.5,113.69279904953078,113.58696214796801,448.6399814947507,0.2644015440746599,2.9199940013988632,0.003176043875712405,107.5017502262877,0.14455654928471087,0.4452933699791667,120.0,119.3141183828452,12900.210027154524
252,1.138,51251,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,114.06757259167864,113.82832882265274,448.66272628546665,0.3000983395493866,2.919997176497901,0.0028796975158352327,107.49439669512505,0.14496150797654064,0.44516384950000004,120.0,119.3255856696556,12899.327603415006
253,1.1395,51252,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.75,114.20450532155306,114.06245998409028,448.6620507554088,0.29697240671292663,2.9199984745398653,0.00300227993136501,107.49444743441228,0.14591996960900247,0.4451960813125,120.0,119.32524461732848,12899.333692129474
254,1.141,51253,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.5,116.41436867438031,116.64497049491567,448.6579496077613,0.29217799657274257,2.9200021636681743,0.003037331941259529,107.49208218305843,0.14663964909716828,0.4451953217916667,120.0,119.32317720340225,12899.04986196701
255,1.1425,51254,448.5,2.92,107.5,120.0,COMPLETE,NONE,425.25,114.18828110065738,114.50413534276703,448.6246813155513,0.24717469644609377,2.9200181885977363,0.002995468014412871,107.50603786456342,0.1508406222473623,0.4453263173125,120.0,119.3064064053285,12900.72454374761
256,1.1440000000000001,51255,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.0,115.26035395695523,115.26635959149105,448.65984907367357,0.2908279590535062,2.9199729442087667,0.0030045591814963682,107.49487229052993,0.15649390353529039,0.4451945638125,120.0,119.32413396855102,12899.384674863591
257,1.1455,51256,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.5,115.31203083824569,115.10857767933868,448.6570608853825,0.28844555079495887,2.9199919988885323,0.0028807599045324005,107.50077064630494,0.15295900579479743,0.4451475682291666,120.0,119.32272862593113,12900.092477556593
258,1.147,51257,448.5,2.92,107.5,120.0,COMPLETE,NONE,420.75,113.97525552634337,113.88698870017814,448.6630439700421,0.304498529364454,2.920029548943352,0.003030529654957935,107.5047975449795,0.157301261253305,0.44519662641666663,120.0,119.32574670931862,12900.57570539754
259,1.1485,51258,448.5,2.92,107.5,120.0,COMPLETE,NONE,424.75,116.81150502175325,116.73200414663971,448.62622776488473,0.24934360765301905,2.9200188788209838,0.003098613162430642,107.4936897880501,0.14950547876749315,0.44531663729166665,120.0,119.30718594521194,12899.242774566013
260,1.15,51259,448.5,2.92,107.5,120.0,COMPLETE,NONE,421.5,115.8367182825344,115.65641237554374,448.65254978569476,0.288524725555443,2.9200430673505346,0.0030345465153646138,107.51621606285535,0.15044390136045668,0.4452058164166666,120.0,119.32045572357728,12901.945927542642
