wafer,split,seed,temperature_c,pressure_torr,flow_sccm,deposition_s,state,fault,cycle_s,truth_thickness_nm,measured_thickness_nm,temperature_mean,temperature_std,pressure_mean,pressure_std,flow_mean,flow_std,heater_mean,deposition_time,thermal_dose,flow_dose,predicted_nm,lower_nm,upper_nm,nominal_kinetics_nm
150,tune,61149,438.867444014429,3.1895841803501273,85.02963687936953,111.1029273959198,COMPLETE,NONE,409.5,84.15216874420406,84.26949313053561,439.02961357280515,0.29149563731414313,3.1895852929534128,0.003179229918562351,85.02724821705242,0.15301448628679515,0.43505718035955054,111.25,106.15683441312916,9459.281364147082,84.48104627315489,82.8753236039355,86.08676894237428,84.48039546574269
151,tune,61150,461.06750486990876,2.8074193291284706,111.90486075889221,119.83277208829982,COMPLETE,NONE,426.25,107.061476256538,106.75087741502388,461.21364174792967,0.2750742966673731,2.807418725666593,0.0029443115909063306,111.91236228040255,0.15725940176157405,0.45849143954166666,120.0,125.70610306405365,13429.483473648306,106.14349957887075,104.53777690965136,107.74922224809013,106.35038247141237
152,tune,61151,436.30404304485376,3.136137337516183,114.31167825510747,111.38133268990786,COMPLETE,NONE,407.5,92.18433084824838,92.5621234940693,436.4806076152932,0.3135833801017337,3.136129727785328,0.003163972964947242,114.31167872297937,0.15548292253483842,0.43230684829596416,111.5,105.22134285345359,12745.7521776122,92.39840576994274,90.79268310072335,94.00412843916213,92.13697836621154
153,tune,61152,453.7626789300238,3.1109383285860637,97.94403777792299,112.11209755802697,COMPLETE,NONE,416.25,94.28324729939409,94.33488050452743,453.92421564053836,0.2866229933928835,3.110931075996115,0.0028902086635647145,97.9444030565279,0.1458650795538012,0.4506880311135858,112.25,114.10836743774094,10994.259243095257,94.86894805756906,93.26322538834967,96.47467072678845,94.8979558440173
154,tune,61153,459.6007600684782,3.0900223533065194,110.66603956618957,117.20054153532776,COMPLETE,NONE,421.0,105.03424520664367,104.70801744186225,459.7652296879946,0.29300644665687214,3.090013918101631,0.002995898379567163,110.66561402967905,0.15356456811546798,0.45687259243070366,117.25,122.10031710919691,12975.543244979868,105.17711226907967,103.57138959986028,106.78283493829906,105.47518347124533
155,tune,61154,439.54097742370567,3.285951483484933,114.89655505398622,126.25930344076397,COMPLETE,NONE,424.25,107.91674059266427,107.87595297770487,439.69335123982245,0.2941632449041487,3.28597625203355,0.003132281278008495,114.90235009138797,0.14982466570215713,0.4357543185770751,126.5,121.05636578384194,14535.14728656058,107.1911022049893,105.58537953576992,108.7968248742087,107.35257013891156
156,tune,61155,461.83091167638287,3.100473288776255,98.95923487869064,114.00094783489119,COMPLETE,NONE,420.75,99.43065885831393,99.36161163251636,461.9887987694519,0.28848004790234194,3.100479384179754,0.003010451261240835,98.9592400466746,0.15508167986098936,0.4591864151203501,114.25,120.06134784699492,11306.093175332573,99.90525363388967,98.29953096467028,101.51097630310906,100.11390954781585
157,tune,61156,463.56043802432293,2.7800050420639675,112.20102523800651,114.91440245626413,COMPLETE,NONE,419.5,102.3419191729945,102.47619508781692,463.73316103094993,0.3053743667970937,2.780002374626179,0.00296804550804772,112.19744146748944,0.14442646771554862,0.46099940706521736,115.0,121.70866243360214,12902.705768761285,102.58506035265746,100.97933768343808,104.19078302187685,102.78307962080589
158,tune,61157,441.3783516759748,3.2815342319479504,113.47635700541616,116.87479948724337,COMPLETE,NONE,417.75,99.44511420951397,99.59526325612887,441.52626877412604,0.27718517034547974,3.281520611543003,0.003069676905879234,113.4664483560682,0.1525390146566315,0.43773775213675215,117.0,112.8549161029725,13275.574457659979,99.54414012537312,97.93841745615373,101.14986279459251,99.66542016129831
159,tune,61158,443.9468406253459,2.7657731292650762,106.23770820794705,115.87723667848313,COMPLETE,NONE,414.75,94.79919636356365,95.09685231886411,444.11687915036356,0.3020210739968099,2.7657524958466904,0.003063980304669319,106.2342112689514,0.15332213645644713,0.4403622223922414,116.0,113.14130977034236,12323.168507198363,93.79288998893553,92.18716731971614,95.39861265815492,93.79487068978806
160,tune,61159,450.20173043603063,2.7119680200244938,93.30231504943949,121.72992950185963,COMPLETE,NONE,422.75,96.51950395233268,96.2064372748703,450.36433485442177,0.3034033737049601,2.711955111936131,0.003168630770333674,93.30323387684535,0.1591354451209227,0.44697385788501026,121.75,121.93669317348527,11359.668724505922,95.72273412008545,94.11701145086606,97.32845678930484,96.28596509472641
161,tune,61160,462.81370647326213,2.9498610938274763,110.31115152249667,127.51693723263789,COMPLETE,NONE,433.25,114.36861622370172,113.82066086489887,462.9668866143552,0.29337048171810304,2.94987180001549,0.0032681592621323567,110.29675978580583,0.1510194583533792,0.4602382636594913,127.75,134.78290834019523,14090.411062636695,114.37914795093313,112.77342528171374,115.98487062015252,114.9743767480548
162,tune,61161,445.5490661743696,2.8566249029326527,96.82182020880938,117.15798983072749,COMPLETE,NONE,418.0,93.0405114872776,92.63914301955957,445.7035298918494,0.2858638374841764,2.856599420826394,0.0030450804471138333,96.8209370368179,0.157037272654669,0.44209910793176976,117.25,115.13733786378049,11352.254867566899,93.3636350741898,91.75791240497041,94.96935774340919,93.35774947212708
163,tune,61162,446.91677743229167,2.9514405358645996,107.63876579579644,128.4386720224211,COMPLETE,NONE,427.0,107.95166277649865,108.16106707304705,447.0780161028261,0.31209964268444224,2.9514182563677602,0.0031848569033020957,107.64468658517218,0.1546074924019825,0.44356780307392996,128.5,126.92377839111347,13832.342226194625,106.87278834856362,105.26706567934423,108.478511017783,107.45882750772194
164,tune,61163,462.89959537405394,2.959619078375819,107.42281535900298,118.38862470036524,COMPLETE,NONE,424.25,106.02894523288256,106.24014261152972,463.05358459400924,0.288980785862897,2.959617959137728,0.0029822699140787533,107.42133352712733,0.14817135084489114,0.4603667098101266,118.5,125.06768577287757,12729.428022964588,105.64699904304943,104.04127637383004,107.25272171226882,105.89184685235246
165,tune,61164,450.9120667758194,3.275520552098076,91.52945043773745,114.95159761075583,COMPLETE,NONE,416.75,94.79973477620014,94.48399527233775,451.07544477114607,0.2890202492221437,3.27551944719349,0.0030853769037500088,91.536358218672,0.15149031657459486,0.4476992981304348,115.0,115.52072927514891,10526.681195147281,94.89611292911574,93.29039025989636,96.50183559833513,95.01341308526449
166,tune,61165,463.63576819652224,3.319400885152352,113.34343942552684,128.47477364225725,COMPLETE,NONE,436.5,120.92380870509996,120.8456464476802,463.76864336944374,0.2702276001789608,3.3193760899630087,0.0030037738859297084,113.3415624391555,0.15535299098612249,0.4612113629182879,128.5,136.0157448693129,14564.390773431482,120.90260182872031,119.29687915950092,122.5083244979397,120.39964416967885
167,tune,61166,439.98588021184696,3.2378984305526126,113.07542720450076,125.74998314407121,COMPLETE,NONE,424.5,105.32560061849931,105.65078185054877,440.1297837361648,0.28221950246245847,3.2379108614276704,0.0031456521510753797,113.06468415930806,0.1472685420822027,0.436325674612326,125.75,120.56609531469515,14217.884033032988,106.06680547159051,104.46108280237112,107.6725281408099,106.02625339541056
168,tune,61167,454.9894464085348,2.9791784761024087,106.25658655612877,114.63388914394444,COMPLETE,NONE,418.0,99.34401847808996,99.3748306567692,455.1518328914663,0.29103910351354956,2.979174873405165,0.0030423125239734962,106.24916564362526,0.14872753216235063,0.4519939490196079,114.75,117.24622531625434,12192.091757605998,98.8306894522279,97.22496678300851,100.43641212144729,99.08724418905742
169,tune,61168,458.0163305370043,2.691042504306781,87.2562811114076,126.3859022562971,COMPLETE,NONE,431.5,99.94096792581176,99.71680632832188,458.15208758943953,0.2704059936134121,2.691057699304476,0.003019751516508724,87.2526022002095,0.15666092112372648,0.4553075134980237,126.5,130.86359531833534,11037.454178326501,99.58756998165019,97.9818473124308,101.19329265086958,100.68317730514345
170,tune,61169,439.4073754495699,3.334572328461578,88.31041717440634,112.54470391800126,COMPLETE,NONE,411.75,87.6959220124228,87.4660157152021,439.5681463181185,0.2881346642850001,3.334586645682456,0.0031104109793853164,88.31049595304775,0.1569261691151627,0.4355847649223947,112.75,107.83958114702068,9957.008418706133,87.92784319560971,86.32212052639032,89.5335658648291,87.93014382241535
171,tune,61170,453.15512006689187,2.8919676522760507,97.1378679568118,112.36968151938325,COMPLETE,NONE,414.5,92.57464697243418,92.7211822129435,453.3275135510383,0.2984302090691714,2.8919301767125623,0.0028102173397340437,97.14026424550853,0.14264806779561912,0.4500336228888889,112.5,114.0786362363762,10928.27972761971,92.89746526155012,91.29174259233073,94.50318793076951,92.89726338579806
172,tune,61171,438.1785318026141,2.734759018236114,94.93813021780753,126.36502136782408,COMPLETE,NONE,425.25,95.77269987388328,95.58988569669087,438.31914586830425,0.2767445187144162,2.7347820294418823,0.0028844949117371745,94.93820051309595,0.1480388983647558,0.4343782903557312,126.5,120.33688339817573,12009.682364906637,95.2815430647154,93.675820395496,96.88726573393478,95.81255803234686
173,tune,61172,463.22536174656375,2.760694581192081,96.62335990735163,122.81300701664175,COMPLETE,NONE,428.5,105.07460040586933,105.30039500996558,463.3795048334057,0.29005051643995383,2.7606924507314705,0.003007292945535456,96.62257094129465,0.14658386850847366,0.46067226278455287,123.0,129.9888686895704,11884.576225779243,104.10189564971952,102.49617298050013,105.70761831893891,104.38599137597667
174,tune,61173,464.02256104438794,2.762173701893582,113.74952357910703,111.22322858101745,COMPLETE,NONE,419.25,99.99782129483023,99.62075929295874,464.1716264938317,0.27230783213367993,2.7621658109868283,0.0032515700844107254,113.75137599169423,0.13581861419769958,0.46157348934831466,111.25,117.94911962465287,12654.840579075983,99.08897901665394,97.48325634743455,100.69470168587333,99.85879140713284
175,tune,61174,462.0682241157969,3.3305958367234254,89.28625030984772,112.45197675908474,COMPLETE,NONE,418.75,95.70371948406554,95.87240931796494,462.22646773922264,0.2865986910248069,3.330568779599297,0.0030095410799154784,89.2846991915644,0.1535222159544501,0.4594936922222222,112.5,118.33673326637842,10044.528659050995,96.9109582281086,95.30523555888921,98.51668089732799,96.84445501862676
176,tune,61175,449.4691413340434,2.725395912402501,94.74729859149745,111.04823006199152,COMPLETE,NONE,412.5,87.77850987091858,87.9716570095891,449.64677465705535,0.30421007761865926,2.7253743379631454,0.003163987771008035,94.73959754615181,0.14858385892912573,0.44609030391011234,111.25,111.08475624103525,10539.780227009389,88.6177146431909,87.0119919739715,90.22343731241028,88.30046139107932
177,tune,61176,444.83675433023734,2.6252665333756564,110.51633782134559,114.10516280825595,COMPLETE,NONE,413.25,91.4309770027876,92.01816413231056,445.01103376691293,0.3061847268199414,2.6252442548029555,0.003172944825800198,110.50805393420468,0.15158487691923578,0.44126459547045954,114.25,111.86080230051417,12625.545161982885,92.73862576480224,91.13290309558285,94.34434843402163,92.57965615714025
178,tune,61177,443.99126801264936,2.862096450261401,107.83522748246213,121.84370452211135,COMPLETE,NONE,421.75,100.82102083737209,100.37178082658923,444.1482558622255,0.29387021714079836,2.8621154568721563,0.003180862121025626,107.82891619750886,0.1545372878158153,0.4404668368852459,122.0,119.00941084444193,13155.12777609608,100.01888279514438,98.41316012592499,101.62460546436377,100.02301823733883
179,tune,61178,461.8664764858472,2.8153007162747743,105.03872688705098,115.44549756238001,COMPLETE,NONE,422.0,98.89471055541634,98.99018119123726,462.02337084007354,0.28524392221154904,2.8152948251248957,0.003202411793364626,105.03665350140933,0.15512696017491562,0.4592625699134199,115.5,121.39201108868126,12131.733479412778,100.19914571662949,98.5934230474101,101.80486838584888,100.7396561248186
180,tune,61179,446.8577893760713,2.6694152502060366,110.17806802174601,116.27051884049885,COMPLETE,NONE,417.5,96.310904417416,96.3245405852661,447.01724194645885,0.2914928427354845,2.6694524809990376,0.0030173061991166975,110.16730958821671,0.14336785582021871,0.44346791454935625,116.5,115.04131133473581,12834.491567027248,95.5186140325113,93.9128913632919,97.12433670173068,95.55682271598438
181,calibration,61180,461.6919311581302,2.7766083873012337,94.42084738409504,117.65506005040544,COMPLETE,NONE,423.0,97.88574950078358,97.98893657950661,461.8518876930961,0.29308880202151677,2.776622714183894,0.0030671125714773467,94.41085019126754,0.1502742654765876,0.45909121418259025,117.75,123.6704180460039,11116.877610021753,98.39162756285901,96.78590489363962,99.9973502320784,98.67548550299298
182,calibration,61181,457.99979130658,2.6103784256216684,90.60860365022175,125.64227115334768,COMPLETE,NONE,428.25,100.20108479329795,100.63838646755458,458.16240204726273,0.30873155556402293,2.6103480942125166,0.0031713517327110895,90.603013486704,0.14475697585960545,0.45515454508946324,125.75,130.09325207085038,11393.328945953028,100.04335719273367,98.43763452351428,101.64907986195306,100.61441827617901
183,calibration,61182,458.25179541881084,2.867873962705422,89.85328635088912,114.29451391853743,COMPLETE,NONE,418.25,92.9982521474277,93.03345534234703,458.42232949525464,0.2999236129719932,2.8678959342216404,0.002966052311658768,89.84885260679926,0.14602549546813845,0.4553771693886463,114.5,118.58136624430489,10287.693623478515,93.9531680984925,92.34744542927311,95.55889076771189,93.770616891356
184,calibration,61183,450.514533993127,3.1419139707436003,108.2998486198903,110.3623622294278,COMPLETE,NONE,414.5,96.07938906460232,95.97047618134204,450.66497484049063,0.27560033166821685,3.141954881186649,0.0030274297613564843,108.30629497439489,0.14287161920819938,0.4473591040497738,110.5,110.80929784596152,11967.845594670634,94.7256275392208,93.1199048700014,96.33135020844018,95.46284785611098
185,calibration,61184,448.07613938452727,3.295452496060248,104.89074064865125,128.9104319478792,COMPLETE,NONE,430.25,110.38887292262461,110.4715750181064,448.2210427250099,0.2857908894749476,3.2954279906288506,0.002874473052952842,104.8880749228681,0.1465968581747172,0.44477774230620154,129.0,128.03584197413545,13530.561665049985,111.2297971660581,109.62407449683872,112.8355198352775,110.42137879727845
186,calibration,61185,460.3718403000315,3.116093982008521,94.2784548640106,116.92521287912875,COMPLETE,NONE,422.75,99.46313816222651,99.13596475308677,460.51722555138514,0.27440968529245374,3.11610765436388,0.0029096543706316606,94.27828307129019,0.15406981749302504,0.4577326736111111,117.0,122.21541393542316,11030.559119340953,100.36705923801928,98.76133656879989,101.97278190723867,100.36227530253441
187,calibration,61186,461.7082810230354,3.0508176886532117,94.06669487953965,110.87051144425665,COMPLETE,NONE,416.5,95.0596953943146,94.82650012782703,461.8762102776215,0.2998144048527929,3.0507599816882767,0.0032932277442273145,94.0717662816391,0.1437936797262418,0.45902872461711713,111.0,116.59257986564282,10441.96605726194,95.51785404043855,93.91213137121916,97.12357670965794,95.17676691535749
188,calibration,61187,447.7841991871368,2.772026090449562,114.92328853847029,115.34096795982653,COMPLETE,NONE,417.5,97.49719647021458,97.71511457887073,447.93516006286234,0.27448937582925154,2.7720751119328777,0.002885379960276999,114.91511016891657,0.1472923625395583,0.4444581405194805,115.5,114.49821558373756,13272.695224509864,97.18329730030455,95.57757463108516,98.78901996952393,97.33032119461029
189,calibration,61188,453.86051910631556,3.2966140663778285,94.44429421759106,122.63575036803343,COMPLETE,NONE,428.5,103.7173638081164,103.42788726705751,453.99424297038547,0.2607528708379733,3.2966245303312522,0.002956573195746449,94.44717661908193,0.15067168695104827,0.45092074427698575,122.75,124.81856311067838,11593.390929992307,104.41339610819956,102.80767343898017,106.01911877741895,103.94635655017095
190,calibration,61189,463.6028073971577,2.6089957357952858,101.53950104303533,117.24414322691914,COMPLETE,NONE,423.25,99.03526719298341,99.2080627365417,463.76150131688564,0.2878297934307915,2.6089917195101577,0.002884183923195277,101.54523953051536,0.1421247387316646,0.4610668195522388,117.25,124.10416404002461,11906.179334952925,99.48027686122921,97.87455419200982,101.0859995304486,99.79264335323788
191,calibration,61190,440.1775799280997,3.265687408382662,113.60900465387908,129.61996197285958,COMPLETE,NONE,430.25,109.52228833514144,109.58727483192577,440.3054188384152,0.26620317448393865,3.2656862126065995,0.003066135577342792,113.60628350075496,0.14852050748303192,0.43652048755298656,129.75,124.49568846350527,14740.415284222956,110.7662937668267,109.16057109760732,112.3720164360461,109.86271314701601
192,calibration,61191,464.1290686974671,3.2027587541217475,109.1622561850061,114.77224282904871,COMPLETE,NONE,422.0,107.10101119626601,106.99502279160386,464.2860218406837,0.2851997530082086,3.202759966097477,0.0029805155952072485,109.17360276454315,0.15302928495409793,0.4615882275,115.0,121.9813822303111,12554.964317922462,105.21968137244855,103.61395870322916,106.82540404166794,105.83712621702854
193,calibration,61192,457.3379217036605,3.398337306990645,102.0573305110261,115.45931855263379,COMPLETE,NONE,418.75,102.06349603791404,102.1618757102891,457.5094816097878,0.3046663282777062,3.398326118067892,0.0030987526339726415,102.0517781216521,0.14371535774102323,0.4543882324242425,115.5,119.1684467581681,11786.980373050817,102.48991312352263,100.88419045430324,104.09563579274202,102.58315824992236
194,calibration,61193,457.84525833996304,3.177575691566465,100.60832092945473,113.81293976847184,COMPLETE,NONE,418.75,99.23839118824992,99.18775720737221,457.998218159043,0.27888293992221613,3.1775873045442538,0.003157836263994033,100.6042615235107,0.14778484131756173,0.45507642471491233,114.0,117.85777213766535,11468.88581368022,98.69981691996948,97.09409425075009,100.30553958918887,99.4070964953092
195,calibration,61194,462.54049000344,3.1972609633747107,100.78434520907899,125.72206023211693,COMPLETE,NONE,431.5,110.77685430754022,110.93970772585759,462.68568055395315,0.2765434877275766,3.197267864802896,0.0032101728746276137,100.79435273574981,0.15197566161818374,0.45998843491053676,125.75,132.5213561510563,12674.889856520538,111.42316918932137,109.81744652010198,113.02889185854076,112.01016032715953
196,calibration,61195,445.66206646816977,2.914653468643677,114.21816312560875,123.13833153988324,COMPLETE,NONE,423.75,103.06078337013918,102.92200242276273,445.8170493490394,0.29232611979101464,2.9146818310405362,0.0029998173820173705,114.21764449279333,0.14193099843115498,0.4422054039350913,123.25,121.08772630805097,14077.324683736777,104.38862600770565,102.78290333848626,105.99434867692504,104.09174211758268
197,calibration,61196,456.94470547446934,2.8351140010770592,112.40286928159725,127.32603579629516,COMPLETE,NONE,431.75,112.52012346338144,112.43344194950693,457.08687061017866,0.2811119977908542,2.8351200520000988,0.002904788944834179,112.3937428337038,0.14773469792006527,0.4541751407647059,127.5,131.32054719556825,14330.202211297234,111.76938552104033,110.16366285182094,113.37510819025972,111.53369866869774
198,calibration,61197,459.12190464668674,2.9627634264148286,91.64787087676686,123.05361725831453,COMPLETE,NONE,427.0,102.63889764504663,102.33579686149619,459.2735047147943,0.28540874854054893,2.9627664785274073,0.0029993612102912673,91.65364045890334,0.14939768510442789,0.45641661920892496,123.25,128.09012560901328,11296.311186559837,102.64360111530449,101.0378784460851,104.24932378452388,102.85955964846936
199,calibration,61198,448.6502927813579,2.8726704678232413,100.00548204329995,124.2237185322849,COMPLETE,NONE,426.5,103.09912031905537,103.52628619660891,448.79183568413424,0.2765427027576095,2.872678849186479,0.0030759826138566787,100.0035740219031,0.154442014106196,0.44541342032193165,124.25,123.61905790653256,12425.44407222146,101.43054752037774,99.82482485115835,103.03627018959713,101.48059980839875
200,calibration,61199,443.126947297522,2.814705359014889,114.00854411314444,126.05062198641708,COMPLETE,NONE,427.5,103.58085697282203,104.00732098855806,443.26030346246625,0.26706841134801945,2.814654764157518,0.0031347328448328464,114.0070342716478,0.14230546537987687,0.43962539635643566,126.25,122.68794351167354,14393.388076795534,105.25281002006122,103.64708735084183,106.85853268928061,104.45976438334328
201,calibration,61200,447.74108653131225,3.073335594434223,108.24287885550993,115.11163845117078,COMPLETE,NONE,418.0,96.77271501708601,97.04511363293881,447.88317503339437,0.26472990762210785,3.073334373348012,0.0032683810352317232,108.23277610304604,0.14676910470181045,0.4444694695444686,115.25,114.225253461991,12473.827445876055,97.02448515624395,95.41876248702457,98.63020782546334,97.85709521860868
202,calibration,61201,463.7296571170791,2.6811121352348457,103.74622622313342,127.11127860563144,COMPLETE,NONE,432.5,111.2264432703074,110.89728356093897,463.8805881107424,0.2930287092463318,2.6810942320941806,0.003185579035142681,103.74345709517411,0.15553673090345407,0.4612046279960707,127.25,134.75372825150748,13201.354915360906,109.17038727635187,107.56466460713249,110.77610994557126,109.93806650485166
203,calibration,61202,454.05191678832824,2.6411169562544865,111.6662695609499,127.75326835819806,COMPLETE,NONE,430.25,108.87403866267205,108.70066515072152,454.21067627774664,0.29960171832771154,2.6411193386502894,0.0032232756642716375,111.66068520088155,0.15450055155558795,0.45102201591796875,128.0,130.27427372366668,14292.567705712838,107.81402577339115,106.20830310417176,109.41974844261054,108.34671140685158
204,calibration,61203,440.84041146754146,2.714054434524468,99.1938725612593,122.36867087360875,COMPLETE,NONE,421.25,95.47458664532344,95.45620327638353,440.9884121171206,0.28105272025413325,2.7140748004927824,0.0029409202894560005,99.19644523129446,0.14388304620154746,0.4371852338775511,122.5,117.88643198295595,12151.564540833571,94.96299143375913,93.35726876453974,96.56871410297852,95.07814753103395
205,calibration,61204,449.2780081197722,2.892740594700328,105.37212557536026,112.28186506574072,COMPLETE,NONE,414.75,94.6048735767208,94.40944414509435,449.438784640973,0.28925629141909154,2.8927707812970977,0.0033548695830147223,105.37204894367133,0.1524671482291168,0.4459617602222223,112.5,112.23452391771073,11854.355506163025,93.57433948804429,91.9686168188249,95.18006215726368,93.89495951962876
206,calibration,61205,455.84287868115524,3.1115583583605564,89.0392414220925,114.90624336424308,COMPLETE,NONE,420.0,93.62633135526879,93.52814222478413,455.98977751071556,0.27197328276390353,3.11158290133077,0.003163023674205144,89.04082354439429,0.14864049530835025,0.45298263052173915,115.0,117.91027444964446,10239.694707605342,94.59349439446994,92.98777172525055,96.19921706368933,94.85907818501978
207,calibration,61206,437.65065896349347,3.1200582821955565,87.58275596354986,122.69709741958687,COMPLETE,NONE,420.75,93.33421003307362,93.03857056938904,437.8068634655907,0.29258003686127093,3.1200652521869197,0.0031868615057640956,87.58485787632584,0.15652141967126257,0.4337885333808554,122.75,116.50970457074465,10751.041304318996,92.73526195117712,91.12953928195773,94.34098462039651,93.23697218841964
208,calibration,61207,464.4433790919062,3.161197448326556,99.20539879891813,116.19079114216707,COMPLETE,NONE,424.5,102.67805794923503,102.72150167995726,464.5839645385247,0.2661871516826326,3.1611571753919985,0.003116501583233501,99.20746352619757,0.15204815287160506,0.4620647734408602,116.25,123.45591899566264,11532.867634920467,102.73683665698928,101.1311139877699,104.34255932620867,103.51559260391693
209,calibration,61208,445.18131606244816,2.7028495141192814,104.85092672726032,117.80315095812665,COMPLETE,NONE,418.0,95.49795557853325,95.01325668584727,445.3415853305201,0.2944323002433885,2.702855596972051,0.0029586469861907225,104.8554900267938,0.15012816813335725,0.44166459408898306,118.0,115.69531975345834,12372.947823161669,94.6140448533285,93.0083221841091,96.21976752254788,94.92366848319269
210,calibration,61209,457.60794461799605,2.7917614269198383,88.20579777134063,121.86024467560273,COMPLETE,NONE,427.5,98.40994416892376,98.75106084820806,457.74398452561707,0.26837568205762113,2.791795688580274,0.003150119333301233,88.20701287076885,0.13688612319747692,0.4548752489344262,122.0,125.99654936548082,10761.2555702338,99.03324893498689,97.4275262657675,100.63897160420628,98.28301657270235
211,calibration,61210,457.9726624343142,3.255499017494259,89.75001865142129,119.97544401877798,COMPLETE,NONE,424.0,102.17981300663749,102.40489588427074,458.13460070702365,0.30006677676694327,3.255506908589476,0.0030492140186437634,89.7460831777046,0.15536475952312873,0.4551125182916666,120.0,124.13045503020908,10769.529981324553,101.2485449879236,99.6428223187042,102.85426765714298,101.23475034163371
212,calibration,61211,463.87073680106045,2.9255600396192474,87.99444798285353,113.79676686223627,COMPLETE,NONE,422.0,95.59605811459377,95.72348586761161,464.0182755724478,0.27616717864786705,2.9255945176232347,0.0030588123066474706,88.00653290698246,0.14938651285307722,0.4614375598903509,114.0,120.78971847011884,10032.744751396,95.19113350322877,93.58541083400938,96.79685617244816,95.29322361430042
213,calibration,61212,449.3039257871283,3.1849187556869407,91.87182284372335,114.11851164290925,COMPLETE,NONE,415.0,92.47160619934762,92.29682799685854,449.4711263336019,0.30093647715512034,3.184920748965203,0.003102223261994563,91.871947681844,0.15307050203372255,0.44604243433260393,114.25,113.99592924309238,10496.370022650677,93.3807496683217,91.77502699910231,94.98647233754109,93.25995805606463
214,calibration,61213,452.97604603825954,3.0869942122856355,86.35663486563514,122.28364650377087,COMPLETE,NONE,426.25,99.34276957669364,99.17541540072916,453.1171474093508,0.2694609420016936,3.0870008342959148,0.0032708401756529233,86.35714165822944,0.14606332291807558,0.4499798620612245,122.5,124.11004107193592,10578.749853133106,98.17493055086895,96.56920788164956,99.78065322008834,98.55244384422565
215,calibration,61214,464.9935976421571,2.7889555818007863,88.31254526518443,129.8359031680564,COMPLETE,NONE,435.25,107.372094855734,107.43243431509877,465.14267028957704,0.28858982610135014,2.7889387964239774,0.003178136480499565,88.3068426549084,0.1573402329518234,0.4626232195576923,130.0,138.37014692766937,11479.88954513809,106.41560803648753,104.80988536726814,108.02133070570692,107.94998189557951
216,calibration,61215,459.2549899957466,2.6436019432190094,104.7204352147574,129.34249884354375,COMPLETE,NONE,434.0,108.64616678629672,108.81163356795284,459.3959716276911,0.2803744842678778,2.643617261404922,0.0030143698203651172,104.72484655920746,0.14381198275925597,0.45658661915057913,129.5,134.65316777685297,13561.867629417367,109.84715252576137,108.24142985654198,111.45287519498076,109.76911505428197
217,calibration,61216,454.6138265828643,3.149502672912967,111.71517119729599,112.81728514713532,COMPLETE,NONE,415.75,99.9727813959178,100.24554567603937,454.78656329842784,0.3024672363608314,3.1495136447831826,0.0030013496985016918,111.71358737675023,0.15664260440916591,0.4515261607522124,113.0,115.28328426285208,12623.635373572775,100.24214260361164,98.63641993439225,101.84786527283103,100.3414130117368
218,calibration,61217,439.5443286611098,3.108422845883135,94.60745699315946,121.48300788563805,COMPLETE,NONE,420.5,95.3806235365017,95.74393273692303,439.6918280175113,0.28064675067865263,3.108422467889347,0.003058496483581318,94.60472173530535,0.14648972788174167,0.4358135803497942,121.5,116.27075943460135,11494.473690839599,95.58633732943122,93.98061466021183,97.1920599986506,95.53750152616722
219,calibration,61218,461.4367655714437,3.0530276725259045,109.62779538817759,126.01547706665703,COMPLETE,NONE,432.0,112.56444747162254,112.45226124141978,461.5808681208748,0.2758776560417374,3.0530244824532886,0.002956988901769941,109.6175475099008,0.15047395412742007,0.45887730275247524,126.25,132.45147096765183,13839.215373124976,114.05798391063917,112.45226124141978,115.66370657985856,113.74056501427293
220,calibration,61219,459.9800235775692,2.775383107956811,94.85202598348798,127.92625361507024,COMPLETE,NONE,434.25,106.47841536068228,106.21164926816775,460.11561662103327,0.270359675564727,2.775373794966837,0.0030691827610481895,94.85326401834746,0.15089776322206508,0.4573762825195312,128.0,133.48633990611216,12141.217794348475,106.2542166836331,104.64849401441371,107.85993935285249,106.6670867419914
221,test,61220,448.1601748074179,2.7860070467841096,90.56159795352607,123.05881968772874,COMPLETE,NONE,422.75,97.21035646247942,96.5866686956037,448.32090622720517,0.30445790522569044,2.78602076401542,0.0029117216611197713,90.55028064012372,0.1427322873603322,0.4448144409127789,123.25,122.38047237382648,11160.322088895247,95.77997189332375,94.17424922410436,97.38569456254314,96.31183427688961
222,test,61221,441.7533462627939,2.8570489842272857,99.62653255880475,128.40685954639275,COMPLETE,NONE,426.5,100.98220602553683,101.17158335846044,441.9090122671968,0.3011386163124387,2.857027819202611,0.003037179267008263,99.61708471748963,0.15253913569742952,0.43810368414396883,128.5,124.15189594778202,12800.795386197418,100.83023445273079,99.2245117835114,102.43595712195018,101.64260377061109
223,test,61222,448.86869879608497,3.0267896932741025,98.86559386073023,110.05652108774127,COMPLETE,NONE,410.75,90.76619303925887,90.99025832689931,449.04663692155833,0.3102409796949026,3.026807767982212,0.003184238530335011,98.86948426893295,0.15165889879862626,0.44551367442176876,110.25,109.80815265161173,10900.360640649858,91.32723341218943,89.72151074297004,92.93295608140882,90.99618823016583
